timestamp,equipment_id,temperature_c,vibration_mm_s,pressure_bar,rpm,current_amp,coolant_flow_lpm,operating_load_pct,anomaly_label,failure_code
2026-05-30T12:00,EQ-010,73.63,3.974,183.26,1500.3,91.66,72.74,42.8,0,
2026-05-30T12:15,EQ-010,79.67,2.974,185.1,1531.7,94.85,75.92,86.0,0,
2026-05-30T12:30,EQ-010,73.77,4.226,183.02,1553.9,92.08,61.02,104,0,
2026-05-30T12:45,EQ-010,77.42,3.663,180.93,1503.6,104.92,68.49,95.97,0,
2026-05-30T13:00,EQ-010,77.93,3.725,196.05,1502.5,105.31,70.55,65.32,0,
2026-05-30T13:15,EQ-010,77.41,3.7,188.74,1535.5,90.74,72.26,80.59,0,
2026-05-30T13:30,EQ-010,75.33,3.927,184.88,1517.6,103.72,69.58,73.12,0,
2026-05-30T13:45,EQ-010,76.86,3.297,182.66,1519.1,97.94,77.07,104,0,
2026-05-30T14:00,EQ-010,80.89,3.952,186.89,1539.0,94.38,69.89,86.47,0,
2026-05-30T14:15,EQ-010,74.41,3.697,181.98,1506.4,96.31,68.35,73.32,0,
2026-05-30T14:30,EQ-010,73.46,4.219,186.02,1487.3,92.19,69.28,68.47,0,
2026-05-30T14:45,EQ-010,71.75,3.5,188.07,1547.2,94.53,70.39,57.61,0,
2026-05-30T15:00,EQ-010,75.44,3.766,179.98,1497.2,90.4,73.42,77.13,0,
2026-05-30T15:15,EQ-010,76.72,4.319,185.42,1500.6,85.91,68.79,59.69,0,
2026-05-30T15:30,EQ-010,72.96,3.68,187.27,1538.7,91.33,77.66,84.22,0,
2026-05-30T15:45,EQ-010,73.36,4.226,181.35,1495.9,92.83,62.84,87.03,0,
2026-05-30T16:00,EQ-010,80.54,3.535,180.34,1559.9,96.34,75.8,70.38,0,
2026-05-30T16:15,EQ-010,79.33,3.402,180.34,1541.4,97.48,74.37,86.83,0,
2026-05-30T16:30,EQ-010,72.1,3.651,186.76,1521.1,92.04,72.14,75.08,0,
2026-05-30T16:45,EQ-010,74.39,4.087,183.97,1564.7,92.09,63.32,81.78,0,
2026-05-30T17:00,EQ-010,75.77,3.605,188.22,1506.0,87.85,76.37,80.23,0,
2026-05-30T17:15,EQ-010,82.88,4.107,183.26,1497.7,94.42,76.92,100.95,0,
2026-05-30T17:30,EQ-010,74.6,2.954,186.36,1544.7,91.64,73.9,61.02,0,
2026-05-30T17:45,EQ-010,77.08,3.782,189.01,1499.4,104.83,64.5,71.21,0,
2026-05-30T18:00,EQ-010,78.31,4.139,188.22,1527.3,94.78,77.02,66.07,0,
2026-05-30T18:15,EQ-010,74.17,4.19,184.94,1527.8,97.3,70.12,78.73,0,
2026-05-30T18:30,EQ-010,74.93,3.959,187.15,1514.4,105.63,66.85,63.45,0,
2026-05-30T18:45,EQ-010,73.67,3.919,187.76,1532.6,92.05,67.67,80.17,0,
2026-05-30T19:00,EQ-010,72.67,3.728,185.3,1495.3,94.44,75.12,50.67,0,
2026-05-30T19:15,EQ-010,77.35,3.985,184.54,1491.7,93.66,58.01,56.1,0,
2026-05-30T19:30,EQ-010,74.93,3.904,181.88,1518.3,94.69,69.53,69.32,0,
2026-05-30T19:45,EQ-010,77.5,3.261,185.54,1529.8,100.34,75.96,38.38,0,
2026-05-30T20:00,EQ-010,75.62,4.656,187.26,1524.2,95.38,72.55,58.76,0,
2026-05-30T20:15,EQ-010,76.69,3.934,188.47,1522.0,92.28,67.03,83.54,0,
2026-05-30T20:30,EQ-010,78.36,3.542,184.55,1531.2,92.58,72.96,92.58,0,
2026-05-30T20:45,EQ-010,77.43,3.725,191.62,1506.2,99.08,71.34,83.28,0,
2026-05-30T21:00,EQ-010,74.42,3.91,185.06,1530.6,93.44,71.09,91.33,0,
2026-05-30T21:15,EQ-010,79.26,3.684,192.81,1507.7,97.4,69.08,62.41,0,
2026-05-30T21:30,EQ-010,79.09,3.803,187.34,1555.4,89.38,76.44,79.4,0,
2026-05-30T21:45,EQ-010,77.11,4.031,194.79,1506.9,93.97,72.21,69.79,0,
2026-05-30T22:00,EQ-010,77.63,2.949,185.0,1532.1,94.59,65.16,85.04,0,
2026-05-30T22:15,EQ-010,79.81,3.507,174.19,1531.1,93.22,64.81,93.8,0,
2026-05-30T22:30,EQ-010,73.44,4.5,180.47,1547.4,88.06,71.14,65.4,0,
2026-05-30T22:45,EQ-010,77.74,3.975,187.57,1509.4,99.24,68.18,75.94,0,
2026-05-30T23:00,EQ-010,75.53,3.164,182.77,1499.9,92.24,70.73,65.89,0,
2026-05-30T23:15,EQ-010,71.55,3.904,194.13,1530.9,90.21,78.15,73.38,0,
2026-05-30T23:30,EQ-010,76.29,3.961,182.29,1486.2,96.39,66.03,79.81,0,
2026-05-30T23:45,EQ-010,79.14,3.211,190.59,1575.5,98.2,68.04,81.53,0,
2026-05-01T00:00,EQ-011,60.99,2.658,72.92,1407.3,34.4,54.98,68.01,0,
2026-05-01T00:15,EQ-011,61.74,2.594,74.61,1394.2,37.06,51.25,79.07,0,
2026-05-01T00:30,EQ-011,60.04,2.276,82.25,1414.6,33.6,52.73,53.6,0,
2026-05-01T00:45,EQ-011,62.08,2.642,79.66,1418.1,38.48,56.69,57.92,0,
2026-05-01T01:00,EQ-011,60.29,2.551,71.42,1445.6,35.51,62.36,59.25,0,
2026-05-01T01:15,EQ-011,66.12,2.774,83.71,1381.7,35.59,47.79,79.58,0,
2026-05-01T01:30,EQ-011,63.53,2.481,74.38,1445.3,34.66,62.36,88.69,0,
2026-05-01T01:45,EQ-011,63.21,2.621,76.56,1452.7,29.77,55.03,79.24,0,
2026-05-01T02:00,EQ-011,66.4,2.189,82.61,1434.3,34.74,54.79,61.83,0,
2026-05-01T02:15,EQ-011,64.89,2.045,70.96,1441.8,37.07,64.96,97.46,0,
2026-05-01T02:30,EQ-011,58.72,2.444,69.01,1417.7,33.05,54.18,67.63,0,
2026-05-01T02:45,EQ-011,57.4,2.77,74.29,1415.7,35.38,61.79,82.22,0,
2026-05-01T03:00,EQ-011,59.99,2.639,74.0,1381.2,34.3,55.84,84.84,0,
2026-05-01T03:15,EQ-011,61.99,1.998,75.02,1430.1,35.79,51.72,67.43,0,
2026-05-01T03:30,EQ-011,63.79,1.796,78.91,1436.3,36.13,53.3,85.8,0,
2026-05-01T03:45,EQ-011,62.06,2.711,76.46,1382.2,34.27,55.93,80.13,0,
2026-05-01T04:00,EQ-011,62.94,2.798,72.73,1429.1,34.83,58.08,81.94,0,
2026-05-01T04:15,EQ-011,63.56,1.941,79.35,1464.0,34.11,60.91,80.95,0,
2026-05-01T04:30,EQ-011,58.43,2.874,79.32,1408.5,36.65,52.23,81.35,0,
2026-05-01T04:45,EQ-011,65.27,2.777,78.9,1425.5,35.9,66.53,79.17,0,
2026-05-01T05:00,EQ-011,64.62,2.735,76.28,1414.1,39.28,51.35,63.78,0,
2026-05-01T05:15,EQ-011,62.02,2.657,68.67,1435.4,33.29,54.57,81.82,0,
2026-05-01T05:30,EQ-011,61.98,2.588,87.47,1423.7,36.11,60.25,75.96,0,
2026-05-01T05:45,EQ-011,62.52,2.52,75.66,1380.6,34.77,53.83,78.36,0,
2026-05-01T06:00,EQ-011,62.81,2.535,82.65,1426.6,36.36,63.78,85.81,0,
2026-05-01T06:15,EQ-011,62.26,2.731,76.5,1424.8,37.58,60.11,82.24,0,
2026-05-01T06:30,EQ-011,62.35,2.387,72.48,1453.0,35.0,47.84,66.89,0,
2026-05-01T06:45,EQ-011,61.79,2.821,78.39,1414.5,37.02,59.05,82.11,0,
2026-05-01T07:00,EQ-011,63.44,2.273,70.11,1405.9,36.21,56.55,76.08,0,
2026-05-01T07:15,EQ-011,62.48,2.839,78.84,1418.4,33.4,52.4,70.39,0,
2026-05-01T07:30,EQ-011,62.9,2.985,83.93,1406.6,35.48,57.7,59.24,0,
2026-05-01T07:45,EQ-011,65.39,2.596,79.45,1423.2,34.88,53.96,91.39,0,
2026-05-01T08:00,EQ-011,59.69,2.405,71.23,1444.0,32.43,42.09,59.93,0,
2026-05-01T08:15,EQ-011,64.49,2.589,79.92,1457.0,37.0,60.18,82.17,0,
2026-05-01T08:30,EQ-011,61.3,2.785,72.17,1441.5,35.92,57.4,67.01,0,
2026-05-01T08:45,EQ-011,61.32,2.426,79.44,1423.6,34.73,53.47,59.69,0,
2026-05-01T09:00,EQ-011,63.7,2.322,74.5,1417.5,36.79,49.75,74.09,0,
2026-05-01T09:15,EQ-011,64.14,2.583,77.96,1447.6,34.99,54.0,77.81,0,
2026-05-01T09:30,EQ-011,62.41,2.438,69.14,1365.9,33.77,57.14,76.99,0,
2026-05-01T09:45,EQ-011,60.69,2.13,73.37,1401.2,34.37,46.94,67.97,0,
2026-05-01T10:00,EQ-011,65.79,2.348,71.86,1403.9,30.16,56.52,70.08,0,
2026-05-01T10:15,EQ-011,64.89,2.493,72.93,1419.8,36.53,59.93,72.05,0,
2026-05-01T10:30,EQ-011,60.02,2.624,81.64,1421.9,36.62,60.62,53.66,0,
2026-05-01T10:45,EQ-011,63.81,1.934,75.78,1444.0,34.74,60.32,69.45,0,
2026-05-01T11:00,EQ-011,63.6,2.868,76.08,1381.4,36.11,46.97,80.78,0,
2026-05-01T11:15,EQ-011,66.25,2.612,77.09,1436.8,37.92,57.36,64.56,0,
2026-05-01T11:30,EQ-011,66.18,2.244,76.85,1400.6,34.37,53.36,61.75,0,
2026-05-01T11:45,EQ-011,61.86,2.849,74.29,1384.3,34.37,60.04,85.53,0,
2026-05-01T12:00,EQ-011,60.07,1.944,68.04,1420.9,36.45,54.24,57.79,0,
2026-05-01T12:15,EQ-011,61.49,2.485,70.63,1421.7,36.87,53.1,59.9,0,
2026-05-01T12:30,EQ-011,57.69,2.372,80.01,1452.6,36.36,54.8,68.66,0,
2026-05-01T12:45,EQ-011,61.95,2.658,74.3,1429.1,34.12,59.29,77.02,0,
2026-05-01T13:00,EQ-011,58.93,2.754,76.54,1383.3,32.67,58.23,46.93,0,
2026-05-01T13:15,EQ-011,59.11,2.572,82.09,1390.9,32.63,49.11,61.07,0,
2026-05-01T13:30,EQ-011,59.17,1.835,72.84,1436.2,36.55,50.44,66.51,0,
2026-05-01T13:45,EQ-011,55.87,2.948,76.38,1396.6,29.65,46.49,47.57,0,
2026-05-01T14:00,EQ-011,61.86,1.812,73.51,1426.2,31.64,63.22,70.71,0,
2026-05-01T14:15,EQ-011,60.86,2.375,72.03,1394.9,35.73,57.54,88.26,0,
2026-05-01T14:30,EQ-011,64.64,2.912,74.39,1375.5,34.91,57.68,81.96,0,
2026-05-01T14:45,EQ-011,61.25,2.955,73.19,1436.8,36.6,57.95,75.36,0,
2026-05-01T15:00,EQ-011,64.17,3.037,79.58,1426.0,35.32,51.9,79.16,0,
2026-05-01T15:15,EQ-011,60.82,2.736,78.56,1424.7,33.2,55.12,57.15,0,
2026-05-01T15:30,EQ-011,62.11,2.121,71.41,1425.1,34.35,58.74,73.32,0,
2026-05-01T15:45,EQ-011,58.77,2.37,75.61,1424.8,36.68,53.96,50.86,0,
2026-05-01T16:00,EQ-011,59.56,2.403,74.76,1404.4,34.92,50.01,71.36,0,
2026-05-01T16:15,EQ-011,59.24,2.647,75.14,1435.2,36.75,48.33,55.52,0,
2026-05-01T16:30,EQ-011,60.33,2.381,85.44,1463.1,35.46,64.49,70.97,0,
2026-05-01T16:45,EQ-011,63.06,2.572,70.28,1397.0,34.8,54.5,87.71,0,
2026-05-01T17:00,EQ-011,61.96,2.035,71.33,1416.5,34.21,59.61,92.34,0,
2026-05-01T17:15,EQ-011,62.1,2.189,72.18,1434.5,32.05,52.46,77.37,0,
2026-05-01T17:30,EQ-011,61.29,2.182,73.69,1443.8,34.79,56.65,62.15,0,
2026-05-01T17:45,EQ-011,63.55,2.096,71.57,1446.6,35.43,49.02,69.25,0,
2026-05-01T18:00,EQ-011,60.46,2.719,74.36,1395.4,32.08,55.45,66.16,0,
2026-05-01T18:15,EQ-011,63.4,1.89,63.39,1414.3,34.13,58.01,76.44,0,
2026-05-01T18:30,EQ-011,59.3,2.076,80.29,1401.2,34.95,56.34,72.33,0,
2026-05-01T18:45,EQ-011,58.55,2.145,79.41,1422.3,36.03,55.41,42.81,0,
2026-05-01T19:00,EQ-011,60.11,3.33,70.85,1390.5,33.81,53.49,60.04,0,
2026-05-01T19:15,EQ-011,58.16,2.424,75.97,1407.1,31.22,58.76,59.94,0,
2026-05-01T19:30,EQ-011,58.3,2.588,69.68,1423.1,36.34,50.82,62.82,0,
2026-05-01T19:45,EQ-011,67.97,2.436,73.44,1425.2,36.32,50.26,78.86,0,
2026-05-01T20:00,EQ-011,61.25,1.922,73.96,1432.2,34.78,49.24,60.92,0,
2026-05-01T20:15,EQ-011,62.39,2.677,80.53,1375.8,34.7,57.52,69.53,0,
2026-05-01T20:30,EQ-011,59.56,2.724,73.47,1400.9,30.78,49.55,87.51,0,
2026-05-01T20:45,EQ-011,56.32,3.339,76.33,1401.7,35.58,58.89,54.87,0,
2026-05-01T21:00,EQ-011,62.66,2.452,81.28,1412.8,36.11,46.64,70.32,0,
2026-05-01T21:15,EQ-011,66.03,2.984,81.26,1454.6,36.35,55.35,78.25,0,
2026-05-01T21:30,EQ-011,61.79,3.063,75.82,1410.0,37.71,53.9,57.74,0,
2026-05-01T21:45,EQ-011,61.85,2.145,73.22,1410.4,31.86,58.06,74.78,0,
2026-05-01T22:00,EQ-011,60.15,2.108,78.84,1392.0,34.89,56.99,60.27,0,
2026-05-01T22:15,EQ-011,62.31,2.994,69.46,1429.3,38.89,47.71,81.21,0,
2026-05-01T22:30,EQ-011,63.44,2.41,77.31,1448.6,35.42,61.22,69.1,0,
2026-05-01T22:45,EQ-011,62.33,2.332,67.49,1428.2,38.15,60.87,76.59,0,
2026-05-01T23:00,EQ-011,59.46,2.072,70.59,1441.6,33.85,52.52,82.0,0,
2026-05-01T23:15,EQ-011,60.46,1.761,74.69,1427.3,30.73,56.36,75.31,0,
2026-05-01T23:30,EQ-011,60.65,2.24,76.08,1390.8,31.21,60.57,58.31,0,
2026-05-01T23:45,EQ-011,63.25,2.692,77.74,1394.9,36.62,56.5,49.2,0,
2026-05-02T00:00,EQ-011,61.99,2.779,70.15,1410.2,36.49,43.81,79.04,0,
2026-05-02T00:15,EQ-011,60.88,2.74,80.66,1438.5,35.04,48.57,77.19,0,
2026-05-02T00:30,EQ-011,62.82,2.377,78.72,1418.5,36.63,53.42,81.73,0,
2026-05-02T00:45,EQ-011,56.11,3.285,73.92,1390.7,34.1,51.62,58.67,0,
2026-05-02T01:00,EQ-011,56.94,2.273,79.41,1457.0,35.34,48.77,71.83,0,
2026-05-02T01:15,EQ-011,61.85,2.373,80.9,1427.5,36.88,59.21,56.83,0,
2026-05-02T01:30,EQ-011,64.22,3.217,79.67,1410.7,34.54,53.28,51.14,0,
2026-05-02T01:45,EQ-011,63.43,2.477,68.44,1448.5,34.13,53.06,49.02,0,
2026-05-02T02:00,EQ-011,56.82,2.435,78.2,1411.8,37.66,45.36,66.9,0,
2026-05-02T02:15,EQ-011,63.19,2.352,75.72,1396.0,35.51,56.14,72.54,0,
2026-05-02T02:30,EQ-011,62.03,2.698,75.79,1437.5,37.38,58.36,82.45,0,
2026-05-02T02:45,EQ-011,62.39,2.372,74.89,1379.8,35.51,54.23,53.95,0,
2026-05-02T03:00,EQ-011,61.73,1.92,79.97,1419.4,35.96,59.89,75.89,0,
2026-05-02T03:15,EQ-011,64.02,2.388,85.96,1437.4,38.17,57.49,99.57,0,
2026-05-02T03:30,EQ-011,61.27,2.249,70.22,1480.7,33.85,50.49,81.5,0,
2026-05-02T03:45,EQ-011,63.14,2.755,76.68,1448.6,30.78,58.89,57.03,0,
2026-05-02T04:00,EQ-011,55.94,2.871,72.59,1412.1,35.04,53.98,61.25,0,
2026-05-02T04:15,EQ-011,60.18,2.024,77.54,1450.7,35.92,55.16,77.26,0,
2026-05-02T04:30,EQ-011,64.6,2.458,79.31,1443.4,34.29,53.94,90.17,0,
2026-05-02T04:45,EQ-011,58.44,2.704,73.41,1462.1,35.47,61.83,44.2,0,
2026-05-02T05:00,EQ-011,60.2,2.021,70.9,1381.7,35.09,51.79,55.9,0,
2026-05-02T05:15,EQ-011,66.84,2.411,68.12,1456.3,34.67,53.08,67.54,0,
2026-05-02T05:30,EQ-011,62.17,2.281,79.71,1427.3,34.05,45.76,64.61,0,
2026-05-02T05:45,EQ-011,61.78,2.642,81.47,1454.9,33.15,47.57,96.19,0,
2026-05-02T06:00,EQ-011,60.17,2.131,79.71,1416.7,38.06,57.43,63.65,0,
2026-05-02T06:15,EQ-011,58.04,1.907,68.69,1423.6,36.36,50.82,56.46,0,
2026-05-02T06:30,EQ-011,66.7,2.43,75.17,1414.7,34.66,56.93,63.5,0,
2026-05-02T06:45,EQ-011,60.03,2.259,72.21,1425.1,34.99,52.92,86.59,0,
2026-05-02T07:00,EQ-011,58.98,2.838,76.83,1409.3,33.54,47.87,67.77,0,
2026-05-02T07:15,EQ-011,64.79,3.251,72.95,1417.3,33.47,52.31,80.17,0,
2026-05-02T07:30,EQ-011,61.35,2.317,71.25,1411.2,33.23,60.6,56.55,0,
2026-05-02T07:45,EQ-011,63.87,2.807,75.37,1416.8,35.4,54.41,81.6,0,
2026-05-02T08:00,EQ-011,67.26,2.642,70.64,1380.9,33.2,53.06,87.64,0,
2026-05-02T08:15,EQ-011,60.17,2.499,61.29,1447.6,34.74,52.13,73.05,0,
2026-05-02T08:30,EQ-011,61.68,2.703,68.42,1439.9,33.68,55.61,58.96,0,
2026-05-02T08:45,EQ-011,64.52,2.411,75.9,1448.3,35.23,61.03,59.87,0,
2026-05-02T09:00,EQ-011,61.34,2.344,74.72,1390.7,35.82,54.46,73.38,0,
2026-05-02T09:15,EQ-011,64.13,1.417,74.03,1410.4,35.09,59.04,68.24,0,
2026-05-02T09:30,EQ-011,60.97,2.54,76.09,1438.5,34.03,46.4,63.78,0,
2026-05-02T09:45,EQ-011,60.02,2.389,71.38,1427.0,38.45,58.96,70.5,0,
2026-05-02T10:00,EQ-011,62.12,2.633,68.16,1438.3,39.4,57.73,64.48,0,
2026-05-02T10:15,EQ-011,59.61,2.025,81.67,1419.7,34.42,50.61,79.38,0,
2026-05-02T10:30,EQ-011,61.91,2.118,75.61,1387.3,34.88,59.86,70.8,0,
2026-05-02T10:45,EQ-011,62.58,2.767,79.21,1418.5,36.59,49.43,90.44,0,
2026-05-02T11:00,EQ-011,62.21,2.51,70.85,1399.9,34.67,57.33,78.22,0,
2026-05-02T11:15,EQ-011,60.48,2.149,71.04,1465.5,37.3,55.19,84.96,0,
2026-05-02T11:30,EQ-011,67.63,2.327,67.31,1431.9,32.43,57.99,98.38,0,
2026-05-02T11:45,EQ-011,60.21,2.243,74.49,1409.9,32.2,60.79,69.73,0,
2026-05-02T12:00,EQ-011,60.86,2.093,83.55,1427.4,35.08,63.59,84.46,0,
2026-05-02T12:15,EQ-011,62.05,2.334,77.31,1444.0,34.08,50.8,65.18,0,
2026-05-02T12:30,EQ-011,61.48,2.574,78.29,1424.1,32.68,55.27,81.43,0,
2026-05-02T12:45,EQ-011,61.76,3.05,72.96,1416.3,31.68,54.22,102.51,0,
2026-05-02T13:00,EQ-011,62.54,2.583,79.69,1438.3,35.63,43.36,66.45,0,
2026-05-02T13:15,EQ-011,61.42,2.864,79.99,1444.3,34.43,58.14,75.78,0,
2026-05-02T13:30,EQ-011,56.45,2.338,72.34,1437.4,31.24,59.07,53.35,0,
2026-05-02T13:45,EQ-011,66.85,1.848,81.54,1398.4,35.95,58.38,71.34,0,
2026-05-02T14:00,EQ-011,57.6,2.105,75.14,1406.7,36.79,53.14,60.23,0,
2026-05-02T14:15,EQ-011,62.5,2.69,74.95,1396.3,32.48,49.75,97.56,0,
2026-05-02T14:30,EQ-011,59.99,3.122,76.78,1411.2,35.56,57.36,70.14,0,
2026-05-02T14:45,EQ-011,66.84,1.871,74.81,1421.6,38.29,53.34,69.89,0,
2026-05-02T15:00,EQ-011,61.42,2.513,83.18,1397.8,35.82,52.54,72.54,0,
2026-05-02T15:15,EQ-011,61.05,2.27,71.48,1447.6,33.7,54.53,86.75,0,
2026-05-02T15:30,EQ-011,62.89,2.976,77.42,1446.2,33.73,54.95,90.1,0,
2026-05-02T15:45,EQ-011,64.08,2.392,79.36,1395.9,35.02,61.38,68.66,0,
2026-05-02T16:00,EQ-011,63.09,3.17,76.84,1422.0,36.65,56.73,68.5,0,
2026-05-02T16:15,EQ-011,59.34,1.847,67.88,1416.8,37.25,51.11,61.17,0,
2026-05-02T16:30,EQ-011,60.25,2.671,71.87,1400.5,35.69,60.46,48.61,0,
2026-05-02T16:45,EQ-011,68.9,2.428,82.12,1413.5,33.78,53.62,104,0,
2026-05-02T17:00,EQ-011,61.79,2.557,76.76,1457.1,36.85,59.37,64.21,0,
2026-05-02T17:15,EQ-011,61.91,2.765,77.04,1394.8,33.49,51.1,81.44,0,
2026-05-02T17:30,EQ-011,62.83,2.572,77.28,1409.2,32.71,49.47,78.63,0,
2026-05-02T17:45,EQ-011,60.44,2.982,78.62,1387.5,33.55,61.7,65.74,0,
2026-05-02T18:00,EQ-011,60.03,2.605,81.3,1426.2,34.82,54.32,83.65,0,
2026-05-02T18:15,EQ-011,67.37,2.673,74.49,1412.0,34.91,53.39,75.28,0,
2026-05-02T18:30,EQ-011,66.08,3.184,72.65,1429.1,33.08,57.88,68.88,0,
2026-05-02T18:45,EQ-011,59.02,2.211,75.37,1450.8,34.88,45.88,49.96,0,
2026-05-02T19:00,EQ-011,66.03,2.514,70.62,1414.2,36.88,54.78,64.7,0,
2026-05-02T19:15,EQ-011,59.12,2.358,71.21,1423.8,37.88,57.35,64.53,0,
2026-05-02T19:30,EQ-011,60.14,2.297,71.43,1448.5,32.05,56.28,68.77,0,
2026-05-02T19:45,EQ-011,61.82,2.791,77.32,1394.2,32.88,53.99,71.46,0,
2026-05-02T20:00,EQ-011,58.36,2.622,74.35,1431.3,32.93,47.53,57.21,0,
2026-05-02T20:15,EQ-011,61.71,2.569,79.09,1453.5,35.14,47.86,74.73,0,
2026-05-02T20:30,EQ-011,64.46,2.682,73.0,1429.5,32.77,63.83,78.38,0,
2026-05-02T20:45,EQ-011,61.0,2.327,73.99,1407.6,35.07,51.38,68.29,0,
2026-05-02T21:00,EQ-011,65.14,2.695,73.49,1415.6,33.78,54.77,97.9,0,
2026-05-02T21:15,EQ-011,61.88,2.933,71.52,1421.5,32.52,55.84,77.4,0,
2026-05-02T21:30,EQ-011,57.28,3.119,69.47,1414.6,33.11,58.11,56.7,0,
2026-05-02T21:45,EQ-011,63.76,2.613,79.71,1441.4,33.91,59.44,69.12,0,
2026-05-02T22:00,EQ-011,58.51,2.305,71.55,1394.8,37.83,51.61,93.29,0,
2026-05-02T22:15,EQ-011,58.08,2.302,81.09,1425.1,35.57,56.76,53.5,0,
2026-05-02T22:30,EQ-011,59.65,2.258,76.34,1442.6,35.91,50.95,45.59,0,
2026-05-02T22:45,EQ-011,60.63,2.574,81.07,1435.1,35.5,61.07,64.85,0,
2026-05-02T23:00,EQ-011,61.24,2.489,72.53,1412.2,32.63,60.79,78.76,0,
2026-05-02T23:15,EQ-011,65.5,2.465,79.4,1423.9,34.12,50.02,83.38,0,
2026-05-02T23:30,EQ-011,60.38,2.204,73.61,1433.5,34.16,52.71,48.88,0,
2026-05-02T23:45,EQ-011,58.29,2.769,73.41,1402.9,35.97,46.58,54.56,0,
2026-05-03T00:00,EQ-011,63.48,2.449,71.79,1413.6,32.67,59.08,68.64,0,
2026-05-03T00:15,EQ-011,58.08,1.958,70.71,1415.2,38.32,47.54,63.19,0,
2026-05-03T00:30,EQ-011,59.77,2.321,72.46,1435.7,35.76,46.68,52.31,0,
2026-05-03T00:45,EQ-011,63.43,2.69,76.68,1412.8,36.92,53.1,67.9,0,
2026-05-03T01:00,EQ-011,64.83,2.161,73.68,1430.8,35.76,51.86,64.52,0,
2026-05-03T01:15,EQ-011,61.96,2.219,77.18,1397.9,33.14,61.41,76.56,0,
2026-05-03T01:30,EQ-011,64.04,2.039,73.55,1431.3,36.97,46.74,57.87,0,
2026-05-03T01:45,EQ-011,61.63,1.681,74.84,1443.7,32.74,59.98,75.49,0,
2026-05-03T02:00,EQ-011,58.94,2.871,77.49,1465.6,31.55,54.81,55.78,0,
2026-05-03T02:15,EQ-011,62.08,2.346,76.7,1432.7,34.47,53.58,68.93,0,
2026-05-03T02:30,EQ-011,61.2,2.379,78.61,1407.3,35.49,53.38,72.92,0,
2026-05-03T02:45,EQ-011,55.93,2.676,69.37,1446.3,36.93,60.39,67.43,0,
2026-05-03T03:00,EQ-011,61.46,2.239,76.39,1439.6,35.74,51.83,70.1,0,
2026-05-03T03:15,EQ-011,59.13,2.321,74.54,1432.4,34.61,55.97,68.26,0,
2026-05-03T03:30,EQ-011,64.05,2.609,71.33,1414.5,36.39,50.29,66.9,0,
2026-05-03T03:45,EQ-011,57.86,2.158,74.49,1400.9,35.6,49.99,75.74,0,
2026-05-03T04:00,EQ-011,58.94,2.457,74.19,1505.7,35.99,55.46,76.23,0,
2026-05-03T04:15,EQ-011,59.36,2.58,74.65,1391.6,38.22,58.81,43.82,0,
2026-05-03T04:30,EQ-011,60.41,1.972,62.71,1389.4,37.33,54.05,70.75,0,
2026-05-03T04:45,EQ-011,62.85,2.435,76.02,1403.3,37.99,57.95,73.75,0,
2026-05-03T05:00,EQ-011,64.71,2.96,76.12,1413.4,36.06,55.95,86.81,0,
2026-05-03T05:15,EQ-011,57.19,2.238,66.53,1395.7,32.43,53.69,55.71,0,
2026-05-03T05:30,EQ-011,62.39,2.576,73.73,1417.0,33.67,61.78,61.97,0,
2026-05-03T05:45,EQ-011,60.22,1.76,76.41,1423.5,34.89,56.35,64.52,0,
2026-05-03T06:00,EQ-011,61.55,2.882,77.48,1428.8,34.23,67.39,80.35,0,
2026-05-03T06:15,EQ-011,60.45,2.479,75.5,1373.8,30.91,53.24,66.85,0,
2026-05-03T06:30,EQ-011,61.35,1.742,76.51,1404.8,35.49,59.15,69.83,0,
2026-05-03T06:45,EQ-011,60.11,2.289,69.03,1424.0,33.97,58.52,66.6,0,
2026-05-03T07:00,EQ-011,61.23,2.31,70.07,1437.0,36.41,59.64,68.8,0,
2026-05-03T07:15,EQ-011,64.74,2.198,69.54,1408.2,37.85,56.1,83.31,0,
2026-05-03T07:30,EQ-011,61.89,2.576,77.29,1417.2,34.9,55.63,75.89,0,
2026-05-03T07:45,EQ-011,61.67,2.33,80.59,1419.2,34.58,56.3,87.33,0,
2026-05-03T08:00,EQ-011,63.08,3.162,77.25,1406.0,33.02,64.17,73.37,0,
2026-05-03T08:15,EQ-011,63.68,2.879,72.96,1410.5,35.15,52.56,62.26,0,
2026-05-03T08:30,EQ-011,59.61,2.311,78.88,1425.7,32.78,53.4,60.1,0,
2026-05-03T08:45,EQ-011,62.03,2.727,66.5,1371.4,36.01,55.03,63.57,0,
2026-05-03T09:00,EQ-011,62.59,2.161,80.57,1419.4,34.26,53.36,67.13,0,
2026-05-03T09:15,EQ-011,61.48,2.682,74.26,1403.5,34.31,60.3,75.17,0,
2026-05-03T09:30,EQ-011,65.32,3.025,78.83,1391.9,36.34,55.62,88.97,0,
2026-05-03T09:45,EQ-011,61.22,2.788,76.9,1417.6,33.05,53.01,67.81,0,
2026-05-03T10:00,EQ-011,64.88,3.091,75.65,1427.3,33.88,54.32,68.27,0,
2026-05-03T10:15,EQ-011,60.72,2.209,72.91,1429.6,32.87,50.55,84.54,0,
2026-05-03T10:30,EQ-011,59.2,2.422,71.08,1431.1,33.98,55.15,48.17,0,
2026-05-03T10:45,EQ-011,62.11,2.288,74.86,1443.0,34.46,56.27,70.43,0,
